MyModel(
  (feature_extracter): DataParallel(
    (module): Sequential(
      (0): Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (1): ReLU(inplace=True)
      (2): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (3): ReLU(inplace=True)
      (4): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
      (5): Conv2d(64, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (6): ReLU(inplace=True)
      (7): Conv2d(128, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (8): ReLU(inplace=True)
      (9): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
      (10): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (11): ReLU(inplace=True)
      (12): Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (13): ReLU(inplace=True)
      (14): Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (15): ReLU(inplace=True)
      (16): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
      (17): Conv2d(256, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (18): ReLU(inplace=True)
      (19): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (20): ReLU(inplace=True)
      (21): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (22): ReLU(inplace=True)
    )
  )
  (down_channels): Sequential(
    (0): Conv2d(512, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (1): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (2): ReLU(inplace=True)
    (3): Conv2d(256, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (4): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (5): ReLU(inplace=True)
    (6): Conv2d(128, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (7): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (8): ReLU(inplace=True)
  )
  (output_layer): Conv2d(64, 1, kernel_size=(1, 1), stride=(1, 1))
)
/home/junya/.pyenv/versions/3.6.7/lib/python3.6/site-packages/torch/optim/lr_scheduler.py:123: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  "https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate", UserWarning)
Clipping input data to the valid range for imshow with RGB data ([0..1] for floats or [0..255] for integers).
Clipping input data to the valid range for imshow with RGB data ([0..1] for floats or [0..255] for integers).
Clipping input data to the valid range for imshow with RGB data ([0..1] for floats or [0..255] for integers).
Clipping input data to the valid range for imshow with RGB data ([0..1] for floats or [0..255] for integers).
Epoch: [1][1/225]	Time 5.551 (5.551)	Data 3.129 (3.129)	Loss 0.1763 (0.1763)	
Epoch: [1][49/225]	Time 0.040 (0.716)	Data 0.001 (0.625)	Loss 0.0874 (0.1096)	
Epoch: [1][50/225]	Time 0.161 (0.705)	Data 0.122 (0.615)	Loss 0.0690 (0.1088)	
Epoch: [1][51/225]	Time 1.393 (0.719)	Data 1.352 (0.630)	Loss 0.0945 (0.1085)	
Epoch: [1][52/225]	Time 1.862 (0.741)	Data 1.822 (0.653)	Loss 0.0723 (0.1078)	
Epoch: [1][53/225]	Time 0.040 (0.728)	Data 0.002 (0.640)	Loss 0.0753 (0.1072)	
Epoch: [1][54/225]	Time 0.041 (0.715)	Data 0.001 (0.629)	Loss 0.0873 (0.1068)	
Epoch: [1][55/225]	Time 0.041 (0.703)	Data 0.003 (0.617)	Loss 0.0688 (0.1062)	
Epoch: [1][56/225]	Time 2.844 (0.741)	Data 2.805 (0.656)	Loss 0.0653 (0.1054)	
Epoch: [1][57/225]	Time 0.041 (0.729)	Data 0.002 (0.645)	Loss 0.0665 (0.1047)	
Epoch: [1][58/225]	Time 0.045 (0.717)	Data 0.002 (0.634)	Loss 0.0658 (0.1041)	
Epoch: [1][59/225]	Time 0.039 (0.705)	Data 0.001 (0.623)	Loss 0.0675 (0.1035)	
Epoch: [1][60/225]	Time 1.558 (0.719)	Data 1.519 (0.638)	Loss 0.0703 (0.1029)	
Epoch: [1][61/225]	Time 0.229 (0.711)	Data 0.189 (0.631)	Loss 0.0594 (0.1022)	
Epoch: [1][62/225]	Time 0.041 (0.701)	Data 0.001 (0.620)	Loss 0.0790 (0.1018)	
Epoch: [1][63/225]	Time 0.040 (0.690)	Data 0.002 (0.611)	Loss 0.0671 (0.1013)	
Epoch: [1][64/225]	Time 1.858 (0.708)	Data 1.818 (0.629)	Loss 0.0592 (0.1006)	
Epoch: [1][65/225]	Time 0.161 (0.700)	Data 0.122 (0.622)	Loss 0.0661 (0.1001)	
Epoch: [1][66/225]	Time 0.040 (0.690)	Data 0.002 (0.612)	Loss 0.0528 (0.0994)	
Epoch: [1][67/225]	Time 0.520 (0.687)	Data 0.481 (0.610)	Loss 0.0584 (0.0987)	
Epoch: [1][68/225]	Time 1.623 (0.701)	Data 1.585 (0.625)	Loss 0.0719 (0.0983)	
Epoch: [1][69/225]	Time 0.039 (0.692)	Data 0.001 (0.616)	Loss 0.0569 (0.0977)	
Epoch: [1][70/225]	Time 0.042 (0.682)	Data 0.001 (0.607)	Loss 0.0573 (0.0972)	
Epoch: [1][71/225]	Time 1.086 (0.688)	Data 1.047 (0.613)	Loss 0.0749 (0.0969)	
Epoch: [1][72/225]	Time 0.492 (0.685)	Data 0.454 (0.611)	Loss 0.0947 (0.0968)	
Epoch: [1][73/225]	Time 0.050 (0.677)	Data 0.012 (0.603)	Loss 0.0647 (0.0964)	
Epoch: [1][74/225]	Time 0.040 (0.668)	Data 0.001 (0.594)	Loss 0.0664 (0.0960)	
Epoch: [1][75/225]	Time 1.855 (0.684)	Data 1.815 (0.611)	Loss 0.0607 (0.0955)	
Epoch: [1][76/225]	Time 0.041 (0.675)	Data 0.001 (0.603)	Loss 0.0655 (0.0951)	
Epoch: [1][77/225]	Time 0.687 (0.675)	Data 0.648 (0.603)	Loss 0.0486 (0.0945)	
Epoch: [1][78/225]	Time 0.042 (0.667)	Data 0.001 (0.596)	Loss 0.0546 (0.0940)	
Epoch: [1][79/225]	Time 0.470 (0.665)	Data 0.431 (0.594)	Loss 0.0744 (0.0938)	
Epoch: [1][80/225]	Time 0.683 (0.665)	Data 0.644 (0.594)	Loss 0.0695 (0.0935)	
Epoch: [1][81/225]	Time 0.723 (0.666)	Data 0.684 (0.595)	Loss 0.0485 (0.0929)	
Epoch: [1][82/225]	Time 0.041 (0.658)	Data 0.002 (0.588)	Loss 0.0464 (0.0923)	
Epoch: [1][83/225]	Time 1.798 (0.672)	Data 1.758 (0.602)	Loss 0.0593 (0.0919)	
Epoch: [1][84/225]	Time 0.100 (0.665)	Data 0.059 (0.596)	Loss 0.0592 (0.0915)	
Epoch: [1][85/225]	Time 0.512 (0.663)	Data 0.473 (0.594)	Loss 0.0538 (0.0911)	
Epoch: [1][86/225]	Time 0.042 (0.656)	Data 0.002 (0.587)	Loss 0.0569 (0.0907)	
Epoch: [1][87/225]	Time 1.626 (0.667)	Data 1.585 (0.599)	Loss 0.0626 (0.0904)	
Epoch: [1][88/225]	Time 0.043 (0.660)	Data 0.003 (0.592)	Loss 0.0525 (0.0899)	
Epoch: [1][89/225]	Time 0.043 (0.653)	Data 0.002 (0.585)	Loss 0.0547 (0.0896)	
Epoch: [1][90/225]	Time 0.122 (0.647)	Data 0.083 (0.580)	Loss 0.0550 (0.0892)	
Epoch: [1][91/225]	Time 1.161 (0.653)	Data 1.120 (0.586)	Loss 0.0517 (0.0888)	
Epoch: [1][92/225]	Time 1.451 (0.662)	Data 1.410 (0.595)	Loss 0.0624 (0.0885)	
Epoch: [1][93/225]	Time 0.043 (0.655)	Data 0.002 (0.588)	Loss 0.0596 (0.0882)	
Epoch: [1][94/225]	Time 0.042 (0.648)	Data 0.001 (0.582)	Loss 0.0522 (0.0878)	
Epoch: [1][95/225]	Time 1.572 (0.658)	Data 1.531 (0.592)	Loss 0.0447 (0.0873)	
Epoch: [1][96/225]	Time 0.042 (0.652)	Data 0.001 (0.586)	Loss 0.0628 (0.0871)	
Epoch: [1][97/225]	Time 0.380 (0.649)	Data 0.339 (0.583)	Loss 0.0533 (0.0867)	
Epoch: [1][98/225]	Time 0.043 (0.643)	Data 0.002 (0.577)	Loss 0.0494 (0.0863)	
Epoch: [1][99/225]	Time 1.804 (0.655)	Data 1.764 (0.589)	Loss 0.0387 (0.0859)	
Epoch: [1][100/225]	Time 0.042 (0.648)	Data 0.001 (0.584)	Loss 0.0491 (0.0855)	
Epoch: [1][101/225]	Time 0.045 (0.642)	Data 0.002 (0.578)	Loss 0.1097 (0.0857)	
Epoch: [1][102/225]	Time 0.043 (0.637)	Data 0.003 (0.572)	Loss 0.0570 (0.0854)	
Epoch: [1][103/225]	Time 1.062 (0.641)	Data 1.023 (0.577)	Loss 0.0531 (0.0851)	
Epoch: [1][104/225]	Time 1.344 (0.647)	Data 1.305 (0.584)	Loss 0.0427 (0.0847)	
Epoch: [1][105/225]	Time 0.041 (0.642)	Data 0.002 (0.578)	Loss 0.0452 (0.0843)	
Epoch: [1][106/225]	Time 0.039 (0.636)	Data 0.001 (0.573)	Loss 0.0484 (0.0840)	
Epoch: [1][107/225]	Time 0.252 (0.632)	Data 0.212 (0.569)	Loss 0.0695 (0.0839)	
Epoch: [1][108/225]	Time 1.730 (0.643)	Data 1.689 (0.580)	Loss 0.0398 (0.0835)	
Epoch: [1][109/225]	Time 0.040 (0.637)	Data 0.001 (0.574)	Loss 0.0461 (0.0831)	
Epoch: [1][110/225]	Time 0.041 (0.632)	Data 0.002 (0.569)	Loss 0.0410 (0.0827)	
Epoch: [1][111/225]	Time 0.188 (0.628)	Data 0.149 (0.565)	Loss 0.0499 (0.0824)	
Epoch: [1][112/225]	Time 0.974 (0.631)	Data 0.936 (0.569)	Loss 0.0477 (0.0821)	
Epoch: [1][113/225]	Time 0.458 (0.629)	Data 0.418 (0.567)	Loss 0.0441 (0.0818)	
Epoch: [1][114/225]	Time 0.040 (0.624)	Data 0.001 (0.562)	Loss 0.0538 (0.0816)	
Epoch: [1][115/225]	Time 0.425 (0.622)	Data 0.386 (0.561)	Loss 0.0556 (0.0813)	
Epoch: [1][116/225]	Time 1.924 (0.634)	Data 1.884 (0.572)	Loss 0.0457 (0.0810)	
Epoch: [1][117/225]	Time 0.043 (0.628)	Data 0.003 (0.567)	Loss 0.0608 (0.0808)	
Epoch: [1][118/225]	Time 0.041 (0.623)	Data 0.002 (0.562)	Loss 0.0744 (0.0808)	
Epoch: [1][119/225]	Time 0.093 (0.619)	Data 0.053 (0.558)	Loss 0.0282 (0.0803)	
Epoch: [1][120/225]	Time 2.707 (0.636)	Data 2.663 (0.576)	Loss 0.0487 (0.0801)	
Epoch: [1][121/225]	Time 0.044 (0.632)	Data 0.001 (0.571)	Loss 0.0390 (0.0797)	
Epoch: [1][122/225]	Time 0.044 (0.627)	Data 0.002 (0.566)	Loss 0.0352 (0.0794)	
Epoch: [1][123/225]	Time 0.043 (0.622)	Data 0.001 (0.562)	Loss 0.0534 (0.0792)	
Epoch: [1][124/225]	Time 1.037 (0.625)	Data 0.996 (0.565)	Loss 0.0544 (0.0790)	
Epoch: [1][125/225]	Time 0.042 (0.621)	Data 0.001 (0.561)	Loss 0.0354 (0.0786)	
Epoch: [1][126/225]	Time 0.042 (0.616)	Data 0.001 (0.556)	Loss 0.0571 (0.0784)	
Epoch: [1][127/225]	Time 0.304 (0.614)	Data 0.263 (0.554)	Loss 0.0337 (0.0781)	
Epoch: [1][128/225]	Time 1.103 (0.617)	Data 1.063 (0.558)	Loss 0.0404 (0.0778)	
Epoch: [1][129/225]	Time 0.041 (0.613)	Data 0.002 (0.554)	Loss 0.0404 (0.0775)	
Epoch: [1][130/225]	Time 0.196 (0.610)	Data 0.157 (0.551)	Loss 0.0282 (0.0771)	
Epoch: [1][131/225]	Time 0.441 (0.608)	Data 0.402 (0.549)	Loss 0.0347 (0.0768)	
Epoch: [1][132/225]	Time 1.038 (0.612)	Data 0.999 (0.553)	Loss 0.0580 (0.0767)	
Epoch: [1][133/225]	Time 0.479 (0.611)	Data 0.440 (0.552)	Loss 0.0352 (0.0764)	
Epoch: [1][134/225]	Time 0.608 (0.611)	Data 0.569 (0.552)	Loss 0.0377 (0.0761)	
Epoch: [1][135/225]	Time 0.913 (0.613)	Data 0.871 (0.555)	Loss 0.0705 (0.0760)	
Epoch: [1][136/225]	Time 0.042 (0.609)	Data 0.001 (0.550)	Loss 0.0347 (0.0757)	
Epoch: [1][137/225]	Time 1.553 (0.616)	Data 1.512 (0.557)	Loss 0.0280 (0.0754)	
Epoch: [1][138/225]	Time 0.043 (0.611)	Data 0.001 (0.553)	Loss 0.0408 (0.0751)	
Epoch: [1][139/225]	Time 0.341 (0.610)	Data 0.300 (0.552)	Loss 0.0370 (0.0748)	
Epoch: [1][140/225]	Time 0.041 (0.605)	Data 0.001 (0.548)	Loss 0.0452 (0.0746)	
Epoch: [1][141/225]	Time 2.166 (0.617)	Data 2.124 (0.559)	Loss 0.0251 (0.0743)	
Epoch: [1][142/225]	Time 0.042 (0.612)	Data 0.001 (0.555)	Loss 0.0373 (0.0740)	
Epoch: [1][143/225]	Time 0.132 (0.609)	Data 0.092 (0.552)	Loss 0.0372 (0.0738)	
Epoch: [1][144/225]	Time 0.041 (0.605)	Data 0.001 (0.548)	Loss 0.0279 (0.0734)	
Epoch: [1][145/225]	Time 1.745 (0.613)	Data 1.704 (0.556)	Loss 0.0281 (0.0731)	
Epoch: [1][146/225]	Time 0.041 (0.609)	Data 0.001 (0.552)	Loss 0.0407 (0.0729)	
Epoch: [1][147/225]	Time 0.171 (0.606)	Data 0.130 (0.549)	Loss 0.0368 (0.0727)	
Epoch: [1][148/225]	Time 0.043 (0.602)	Data 0.002 (0.545)	Loss 0.0330 (0.0724)	
Epoch: [1][149/225]	Time 2.081 (0.612)	Data 2.037 (0.555)	Loss 0.0335 (0.0721)	
Epoch: [1][150/225]	Time 0.045 (0.608)	Data 0.004 (0.552)	Loss 0.0400 (0.0719)	
Epoch: [1][151/225]	Time 0.070 (0.605)	Data 0.030 (0.548)	Loss 0.0307 (0.0717)	
Epoch: [1][152/225]	Time 0.041 (0.601)	Data 0.001 (0.545)	Loss 0.0253 (0.0713)	
Epoch: [1][153/225]	Time 3.114 (0.618)	Data 3.074 (0.561)	Loss 0.0334 (0.0711)	
Epoch: [1][154/225]	Time 0.041 (0.614)	Data 0.002 (0.558)	Loss 0.0313 (0.0708)	
Epoch: [1][155/225]	Time 0.041 (0.610)	Data 0.001 (0.554)	Loss 0.0318 (0.0706)	
Epoch: [1][156/225]	Time 0.041 (0.607)	Data 0.002 (0.551)	Loss 0.0377 (0.0704)	
Epoch: [1][157/225]	Time 2.968 (0.622)	Data 2.928 (0.566)	Loss 0.0333 (0.0701)	
Epoch: [1][158/225]	Time 0.041 (0.618)	Data 0.001 (0.562)	Loss 0.0425 (0.0700)	
Epoch: [1][159/225]	Time 0.042 (0.614)	Data 0.001 (0.559)	Loss 0.0302 (0.0697)	
Epoch: [1][160/225]	Time 0.042 (0.611)	Data 0.001 (0.555)	Loss 0.0322 (0.0695)	
Epoch: [1][161/225]	Time 2.766 (0.624)	Data 2.724 (0.569)	Loss 0.0266 (0.0692)	
Epoch: [1][162/225]	Time 0.045 (0.621)	Data 0.001 (0.565)	Loss 0.0343 (0.0690)	
Epoch: [1][163/225]	Time 0.041 (0.617)	Data 0.001 (0.562)	Loss 0.0249 (0.0687)	
Epoch: [1][164/225]	Time 0.041 (0.613)	Data 0.001 (0.558)	Loss 0.0345 (0.0685)	
Epoch: [1][165/225]	Time 2.469 (0.625)	Data 2.429 (0.570)	Loss 0.0233 (0.0682)	
Epoch: [1][166/225]	Time 0.042 (0.621)	Data 0.001 (0.566)	Loss 0.1102 (0.0685)	
Epoch: [1][167/225]	Time 0.040 (0.618)	Data 0.001 (0.563)	Loss 0.0329 (0.0683)	
Epoch: [1][168/225]	Time 0.040 (0.614)	Data 0.001 (0.559)	Loss 0.0284 (0.0680)	
Epoch: [1][169/225]	Time 2.245 (0.624)	Data 2.206 (0.569)	Loss 0.0231 (0.0678)	
Epoch: [1][170/225]	Time 0.042 (0.621)	Data 0.001 (0.566)	Loss 0.0351 (0.0676)	
Epoch: [1][171/225]	Time 0.041 (0.617)	Data 0.001 (0.562)	Loss 0.0472 (0.0675)	
Epoch: [1][172/225]	Time 0.040 (0.614)	Data 0.001 (0.559)	Loss 0.0428 (0.0673)	
Epoch: [1][173/225]	Time 2.116 (0.622)	Data 2.075 (0.568)	Loss 0.0252 (0.0671)	
Epoch: [1][174/225]	Time 0.041 (0.619)	Data 0.001 (0.565)	Loss 0.0233 (0.0668)	
Epoch: [1][175/225]	Time 0.040 (0.616)	Data 0.001 (0.562)	Loss 0.0285 (0.0666)	
Epoch: [1][176/225]	Time 0.041 (0.613)	Data 0.001 (0.558)	Loss 0.0214 (0.0664)	
Epoch: [1][177/225]	Time 1.057 (0.615)	Data 1.015 (0.561)	Loss 0.0503 (0.0663)	
Epoch: [1][178/225]	Time 0.042 (0.612)	Data 0.002 (0.558)	Loss 0.0221 (0.0660)	
Epoch: [1][179/225]	Time 0.566 (0.612)	Data 0.520 (0.558)	Loss 0.0306 (0.0658)	
Epoch: [1][180/225]	Time 0.044 (0.608)	Data 0.003 (0.554)	Loss 0.0283 (0.0656)	
Epoch: [1][181/225]	Time 1.162 (0.611)	Data 1.121 (0.558)	Loss 0.0279 (0.0654)	
Epoch: [1][182/225]	Time 0.291 (0.610)	Data 0.250 (0.556)	Loss 0.0176 (0.0651)	
Epoch: [1][183/225]	Time 1.606 (0.615)	Data 1.565 (0.561)	Loss 0.0306 (0.0649)	
Epoch: [1][184/225]	Time 0.041 (0.612)	Data 0.001 (0.558)	Loss 0.0204 (0.0647)	
Epoch: [1][185/225]	Time 0.042 (0.609)	Data 0.001 (0.555)	Loss 0.0622 (0.0647)	
Epoch: [1][186/225]	Time 0.164 (0.607)	Data 0.123 (0.553)	Loss 0.0349 (0.0645)	
Epoch: [1][187/225]	Time 2.578 (0.617)	Data 2.537 (0.564)	Loss 0.0230 (0.0643)	
Epoch: [1][188/225]	Time 0.042 (0.614)	Data 0.001 (0.561)	Loss 0.0207 (0.0641)	
Epoch: [1][189/225]	Time 0.042 (0.611)	Data 0.001 (0.558)	Loss 0.0257 (0.0639)	
Epoch: [1][190/225]	Time 0.042 (0.608)	Data 0.001 (0.555)	Loss 0.0178 (0.0636)	
Epoch: [1][191/225]	Time 1.561 (0.613)	Data 1.520 (0.560)	Loss 0.0253 (0.0634)	
Epoch: [1][192/225]	Time 0.042 (0.610)	Data 0.002 (0.557)	Loss 0.0283 (0.0632)	
